basin,year,storm_name,peak_wind,duration_h,integrated_intensity,ace,ri_events,is_cat4plus,max_24h_delta,decade,n_timesteps
WP,1993,Jeana,25.0,144,2760.0,6950.0,0,False,5.0,1990,25
WP,1993,Koryn,60.0,306,8451.0,46125.0,1,True,20.0,1990,52
WP,1993,Kyle,40.0,120,3165.0,15150.0,0,False,15.0,1990,21
WP,1993,Lewis,30.0,132,2709.0,8675.0,0,False,10.0,1990,23
WP,1993,Lola,40.0,180,5082.0,25700.0,0,False,15.0,1990,31
WP,1993,Manny,40.0,246,6228.0,27325.0,2,False,18.000000000000004,1990,42
WP,1993,Marian,15.0,84,1110.0,0.0,0,False,5.0,1990,15
WP,1993,Nathan,30.0,156,3486.0,12825.0,0,False,10.0,1990,27
WP,1993,Nell,35.0,126,2826.0,10350.0,0,False,15.0,1990,22
WP,1993,Ofelia,25.0,96,1704.0,3650.0,0,False,8.000000000000004,1990,17
WP,1993,Percy,30.0,96,2010.0,6175.0,0,False,15.0,1990,17
WP,1993,Robyn,45.0,276,8352.0,45475.0,0,False,10.0,1990,47
WP,1993,Steve,30.0,198,3732.0,10475.0,0,False,10.0,1990,34
WP,1993,Tasha,35.0,198,4194.0,15150.0,0,False,10.0,1990,34
WP,1993,Vernon,35.0,180,4761.0,21600.0,0,False,10.0,1990,31
WP,1993,Winona,20.0,174,3282.0,9200.0,0,False,5.0,1990,30
WP,1993,Yancy,55.0,174,5334.0,32075.0,1,True,20.0,1990,30
WP,1993,Zola,25.0,144,2499.0,5075.0,0,False,5.0,1990,25
WP,1994,Amy,20.0,120,1719.0,2800.0,0,False,10.0,1990,21
WP,1994,Axel,50.0,264,7080.0,34500.0,0,False,15.0,1990,45
WP,1994,Bobbie,25.0,228,4305.0,11675.0,0,False,5.0,1990,39
WP,1994,Brendan,20.0,198,3495.0,7600.0,0,False,5.0,1990,34
WP,1994,Caitlin,25.0,108,1794.0,3075.0,0,False,10.0,1990,19
WP,1994,Dous,50.0,282,8685.0,51100.0,0,False,15.0,1990,48
WP,1994,Ellie,40.0,258,6498.0,28350.0,0,False,10.0,1990,44
WP,1994,Fred,55.0,270,7920.0,46475.0,0,True,15.0,1990,46
WP,1994,Gladys,45.0,306,6156.0,21875.0,3,False,20.0,1990,52
WP,1994,Harry,35.0,114,2625.0,10175.0,0,False,10.0,1990,20
WP,1994,Ivy,40.0,192,4878.0,22000.0,0,False,15.0,1990,33
WP,1994,Joel,25.0,132,2571.0,7825.0,0,False,8.000000000000004,1990,23
WP,1994,John,50.0,264,7275.0,38750.0,0,False,5.0,1990,45
WP,1994,Kinna,40.0,180,4911.0,23550.0,0,False,10.0,1990,31
WP,1994,Li,20.0,108,1638.0,2400.0,0,False,8.000000000000004,1990,19
WP,1994,Luke,25.0,180,3324.0,8100.0,0,False,10.0,1990,31
WP,1994,Melissa,60.0,192,6900.0,46450.0,0,True,15.0,1990,33
WP,1994,Nat,20.0,162,3006.0,8400.0,0,False,8.000000000000004,1990,28
WP,1994,Orchid,55.0,354,11901.0,77750.0,0,True,15.0,1990,60
WP,1994,Owen,30.0,210,4572.0,16250.0,0,False,10.0,1990,36
WP,1994,Page,35.0,174,4140.0,16100.0,0,False,10.0,1990,30
WP,1994,Pat,40.0,204,4788.0,19750.0,0,False,15.0,1990,35
WP,1994,Russ,30.0,150,3603.0,14550.0,0,False,10.0,1990,26
WP,1994,Russ(-)1,15.0,60,750.0,0.0,0,False,5.0,1990,11
WP,1994,Ruth,20.0,60,1026.0,2000.0,0,False,5.0,1990,11
WP,1994,Seth,55.0,270,8568.0,51550.0,0,True,15.0,1990,46
WP,1994,Sharon,20.0,78,1272.0,2800.0,0,False,8.000000000000004,1990,14
WP,1994,Tim,55.0,120,3585.0,20700.0,3,True,25.0,1990,21
WP,1994,Vanessa,20.0,60,1170.0,3600.0,0,False,5.0,1990,11
WP,1994,Verne,45.0,402,12054.0,65875.0,0,False,10.0,1990,68
WP,1994,Walt,55.0,342,9120.0,46875.0,1,True,20.0,1990,58
WP,1994,Wilda,45.0,300,10653.0,67275.0,0,False,15.0,1990,51
WP,1994,Yunya,20.0,84,1287.0,1200.0,0,False,8.000000000000004,1990,15
WP,1994,Yuri,20.0,102,1530.0,1600.0,0,False,5.0,1990,18
WP,1994,Zeke,25.0,198,3801.0,9800.0,0,False,5.0,1990,34
WP,1994,Zelda,60.0,258,8325.0,53050.0,0,True,15.0,1990,44
WP,1995,Angela,60.0,288,8301.0,46314.0,3,True,25.0,1990,49
WP,1995,Brian,20.0,66,1032.0,2000.0,0,False,8.000000000000004,1990,12
WP,1995,Chuck,18.0,150,2118.0,2592.0,0,False,3.0000000000000036,1990,26
WP,1995,Dan,30.0,120,2778.0,10449.0,0,False,10.0,1990,21
WP,1995,Deanna,23.0,204,3789.0,9204.0,0,False,5.0,1990,35
WP,1995,Faye,40.0,204,5397.0,24698.0,0,False,10.0,1990,35
WP,1995,Gary,30.0,132,2346.0,5798.0,0,False,10.0,1990,23
WP,1995,Helen,30.0,138,2808.0,8781.0,0,False,7.0,1990,24
WP,1995,Irving,20.0,78,1398.0,3772.0,0,False,8.000000000000004,1990,14
WP,1995,Janis,30.0,186,3471.0,8795.0,0,False,10.0,1990,32
WP,1995,Kent,50.0,174,4902.0,26330.0,0,False,15.0,1990,30
WP,1995,Lois,30.0,144,3255.0,12030.0,0,False,7.0,1990,25
WP,1995,Mark,35.0,84,1809.0,6133.0,0,False,12.0,1990,15
WP,1995,Nina,20.0,126,2130.0,4096.0,0,False,5.0,1990,22
WP,1995,Oscar,60.0,150,5874.0,44424.0,2,True,20.0,1990,26
WP,1995,Polly,40.0,174,4935.0,25180.0,0,False,10.0,1990,30
WP,1995,Ryan,45.0,222,7080.0,41437.0,0,False,15.0,1990,38
WP,1995,Sibyl,33.0,168,3966.0,15970.0,0,False,8.0,1990,29
WP,1995,Ted,25.0,138,2472.0,5998.0,0,False,7.0,1990,24
WP,1995,Val,20.0,132,2151.0,2724.0,0,False,5.0,1990,23
WP,1995,Ward,50.0,150,4932.0,29825.0,2,False,20.0,1990,26
WP,1995,Yvette,25.0,90,1593.0,3260.0,0,False,8.0,1990,16
WP,1995,Zack,45.0,186,4971.0,23642.0,0,False,12.0,1990,32
WP,1996,ABEL,33.0,192,4002.0,12941.0,0,False,12.0,1990,33
WP,1996,ANN,18.0,210,3078.0,2916.0,0,False,3.0000000000000036,1990,36
WP,1996,BART,50.0,234,6957.0,38482.0,1,False,17.0,1990,40
WP,1996,BETH,15.0,96,1422.0,0.0,0,False,3.0000000000000036,1990,17
WP,1996,CAM,25.0,168,3087.0,7201.0,0,False,5.0,1990,29
WP,1996,CARLO,35.0,126,3150.0,13719.0,0,False,12.0,1990,22
WP,1996,DALE,55.0,204,7047.0,45448.0,1,True,20.0,1990,35
WP,1996,DAN,33.0,168,3855.0,14461.0,0,False,13.0,1990,29
WP,1996,ERNIE,20.0,258,4026.0,6668.0,0,False,5.0,1990,44
WP,1996,EVE,45.0,174,4671.0,23505.0,0,False,15.0,1990,30
WP,1996,FERN,30.0,174,4029.0,15274.0,0,False,7.0,1990,30
WP,1996,FRANKIE,28.0,102,2100.0,6590.0,0,False,8.0,1990,18
WP,1996,GLORIA,40.0,168,4026.0,17184.0,0,False,10.0,1990,29
WP,1996,HERB,55.0,270,8655.0,53854.0,0,True,13.0,1990,46
WP,1996,JOY,25.0,144,2616.0,6831.0,0,False,8.000000000000004,1990,25
WP,1996,KIRK,40.0,276,7908.0,40529.0,0,False,8.0,1990,47
WP,1996,LISA,25.0,78,1473.0,4249.0,0,False,10.0,1990,14
WP,1996,NIKI,35.0,120,2976.0,12585.0,0,False,8.0,1990,21
WP,1996,ORSON,40.0,288,7551.0,35653.0,0,False,15.0,1990,49
WP,1996,PIPER,20.0,84,1410.0,3220.0,0,False,6.0000000000000036,1990,15
WP,1996,SALLY,50.0,114,3390.0,19749.0,0,False,15.0,1990,20
WP,1996,TOM,35.0,174,4320.0,18887.0,0,False,10.0,1990,30
WP,1996,VIOLET,50.0,276,9756.0,61025.0,0,False,15.0,1990,47
WP,1996,WILLIE,33.0,150,3411.0,13110.0,0,False,15.0,1990,26
WP,1996,YATES,40.0,198,6969.0,42332.0,1,False,20.0,1990,34
WP,1996,ZANE,40.0,222,6909.0,37669.0,0,False,12.0,1990,38
WP,1997,AMBER,50.0,222,7530.0,46566.0,0,False,10.0,1990,38
WP,1997,BING,45.0,222,6111.0,31340.0,1,False,17.0,1990,38
WP,1997,CASS,20.0,78,1182.0,1200.0,0,False,5.0,1990,14
WP,1997,DAVID,45.0,198,6384.0,36874.0,0,False,12.0,1990,34
WP,1997,FRITZ,28.0,90,1695.0,4924.0,0,False,8.000000000000004,1990,16
WP,1997,GINGER,55.0,156,5595.0,38659.0,2,True,20.0,1990,27
WP,1997,ISA,50.0,300,9234.0,52723.0,0,False,10.0,1990,51
WP,1997,IVAN,55.0,276,8706.0,53232.0,0,True,15.0,1990,47
WP,1997,JIMMY,15.0,102,1380.0,0.0,0,False,5.0,1990,18
WP,1997,JOAN,55.0,240,9621.0,71875.0,2,True,17.0,1990,41
WP,1997,KELLY,15.0,96,1308.0,0.0,0,False,5.0,1990,17
WP,1997,KETTH,60.0,228,8982.0,65933.0,1,True,17.0,1990,39
WP,1997,LEVI,20.0,138,2244.0,4288.0,0,False,5.0,1990,24
WP,1997,MARIE,33.0,132,2793.0,10123.0,0,False,13.0,1990,23
WP,1997,MORT,23.0,120,2463.0,7961.0,0,False,8.0,1990,21
WP,1997,NESTOR,50.0,174,6078.0,39138.0,2,False,22.0,1990,30
WP,1997,OLIWA,60.0,270,10287.0,72521.0,0,True,15.0,1990,46
WP,1997,OPAL,40.0,162,4383.0,21569.0,0,False,13.0,1990,28
WP,1997,PEPER,33.0,162,3507.0,12160.0,0,False,10.0,1990,28
WP,1997,ROSIE,55.0,246,7686.0,46747.0,1,True,20.0,1990,42
WP,1997,SCOTT,23.0,156,2772.0,5346.0,0,False,5.0,1990,27
WP,1997,TINA,45.0,258,7386.0,37928.0,0,False,12.0,1990,44
WP,1997,VICTOR,30.0,84,1821.0,6757.0,0,False,8.0,1990,15
WP,1997,WINNIE,60.0,288,10734.0,76091.0,3,True,20.0,1990,49
WP,1997,YULE,30.0,114,2631.0,10212.0,0,False,10.0,1990,20
WP,1997,ZITA,30.0,78,1776.0,6398.0,0,False,15.0,1990,14
WP,1998,BABS,50.0,258,8169.0,46519.0,2,False,22.0,1990,44
WP,1998,CHIP,20.0,66,1095.0,1600.0,0,False,5.0,1990,12
WP,1998,FAITH,30.0,108,2832.0,12683.0,1,False,16.000000000000004,1990,19
WP,1998,NICHOLE,18.0,72,1116.0,1296.0,0,False,3.0000000000000036,1990,13
WP,1998,OTTO,30.0,90,1833.0,5451.0,0,False,15.0,1990,16
WP,1998,PENNY,25.0,120,2208.0,4940.0,0,False,8.0,1990,21
WP,1998,REX,45.0,342,11112.0,63016.0,2,False,17.0,1990,58
WP,1998,STELLA,30.0,108,2421.0,8815.0,0,False,10.0,1990,19
WP,1998,TODD,40.0,114,2979.0,13848.0,3,False,22.0,1990,20
WP,1998,VICKI,40.0,138,3645.0,16552.0,0,False,15.0,1990,24
WP,1998,WALDO,15.0,60,864.0,0.0,0,False,3.0000000000000036,1990,11
WP,1998,YANNI,35.0,114,2475.0,8502.0,0,False,12.0,1990,20
WP,1998,ZEB,65.0,186,6669.0,45712.0,4,True,25.0,1990,32
WP,1999,ANN,25.0,132,2496.0,6398.0,0,False,8.0,1990,23
WP,1999,BART,50.0,174,5619.0,33992.0,0,False,15.0,1990,30
WP,1999,CAM,25.0,72,1233.0,2126.0,0,False,10.0,1990,13
WP,1999,DAN,40.0,168,5367.0,30063.0,0,False,15.0,1990,29
WP,1999,Dora,23.0,60,1032.0,1858.0,0,False,0.0,1990,11
WP,1999,EVE,23.0,72,1386.0,3693.0,0,False,8.0,1990,13
WP,1999,FRANKIE,15.0,60,822.0,0.0,0,False,3.0000000000000036,1990,11
WP,1999,GLORIA,28.0,66,1578.0,6678.0,0,False,13.000000000000004,1990,12
WP,1999,IRIS,15.0,54,783.0,0.0,0,False,0.0,1990,10
WP,1999,KATE,30.0,204,3996.0,12372.0,0,False,11.000000000000004,1990,35
WP,1999,LEO,35.0,138,3078.0,11356.0,0,False,15.0,1990,24
WP,1999,MAGGIE,40.0,180,4818.0,23199.0,0,False,12.0,1990,31
WP,1999,NEIL,25.0,144,2490.0,5049.0,0,False,10.0,1990,25
WP,1999,OLGA,35.0,156,3927.0,16700.0,0,False,10.0,1990,27
WP,1999,PAUL,28.0,150,2556.0,6018.0,0,False,10.0,1990,26
WP,1999,RACHEL,15.0,90,1278.0,0.0,0,False,3.0000000000000036,1990,16
WP,1999,SAM,33.0,204,3636.0,10347.0,0,False,11.000000000000004,1990,35
WP,1999,TANYA,25.0,90,1674.0,4285.0,0,False,10.0,1990,16
WP,1999,VIRGIL,25.0,78,1494.0,4229.0,0,False,13.000000000000004,1990,14
WP,1999,WENDY,20.0,120,1548.0,1372.0,0,False,6.0000000000000036,1990,21
WP,1999,YORK,30.0,120,2673.0,9536.0,0,False,8.0,1990,21
WP,1999,ZIA,20.0,78,1152.0,1448.0,0,False,6.0000000000000036,1990,14
WP,2000,Bebinca,33.0,174,4281.0,17623.0,0,False,12.0,2000,30
WP,2000,Bilis,55.0,192,5577.0,33720.0,4,True,22.0,2000,33
WP,2000,Bolaven,28.0,198,4020.0,11495.0,0,False,10.0,2000,34
WP,2000,Bopha,23.0,144,3081.0,10765.0,0,False,8.0,2000,25
WP,2000,Damrey,50.0,180,5352.0,29356.0,0,False,15.0,2000,31
WP,2000,Ewiniar,35.0,234,5592.0,22940.0,0,False,12.0,2000,40
WP,2000,Jelawat,45.0,246,8949.0,57041.0,3,False,22.0,2000,42
WP,2000,Kai-tak,35.0,216,5010.0,19127.0,0,False,15.0,2000,37
WP,2000,Kirogi,45.0,156,5226.0,31053.0,1,False,20.0,2000,27
WP,2000,Longwang,23.0,84,1341.0,2129.0,0,False,8.000000000000004,2000,15
WP,2000,Maria,28.0,102,1911.0,5631.0,0,False,8.0,2000,18
WP,2000,Prapiroon,35.0,144,3807.0,17678.0,0,False,8.0,2000,25
WP,2000,Rumbia,23.0,234,4095.0,9429.0,0,False,8.0,2000,40
WP,2000,Saomai,60.0,330,12204.0,83069.0,3,True,25.0,2000,56
WP,2000,Shanshan,55.0,162,6108.0,42446.0,0,True,15.0,2000,28
WP,2000,Sonamu,33.0,90,2427.0,11226.0,0,False,15.0,2000,16
WP,2000,Soulik,40.0,168,4047.0,16947.0,3,False,17.0,2000,29
WP,2000,Tembin,23.0,120,2163.0,5065.0,0,False,8.0,2000,21
WP,2000,Wukong,40.0,114,3297.0,16733.0,0,False,13.0,2000,20
WP,2000,Xangsane,40.0,162,4662.0,23816.0,0,False,12.0,2000,28
WP,2000,Yagi,33.0,138,3294.0,13552.0,0,False,8.0,2000,24
WP,2001,Chebi,40.0,132,3282.0,14210.0,0,False,12.0,2000,23
WP,2001,Cimaron,25.0,144,2700.0,6917.0,0,False,8.0,2000,25
WP,2001,Danas,45.0,234,7641.0,44879.0,1,False,20.0,2000,40
WP,2001,Durian,35.0,102,2262.0,7831.0,0,False,12.0,2000,18
WP,2001,Faxai,60.0,276,8106.0,47509.0,2,True,17.0,2000,47
WP,2001,Fitow,20.0,378,4710.0,1696.0,0,False,5.0,2000,64
WP,2001,Francisco,40.0,198,4947.0,21670.0,0,False,10.0,2000,34
WP,2001,Haiyan,40.0,162,4314.0,20096.0,0,False,10.0,2000,28
WP,2001,Kajiki,20.0,120,2136.0,5488.0,0,False,3.0,2000,21
WP,2001,Kong-rey,35.0,198,5280.0,24517.0,0,False,10.0,2000,34
WP,2001,Krosa,45.0,138,4518.0,26690.0,2,False,17.0,2000,24
WP,2001,Lekima,35.0,222,5409.0,22544.0,0,False,13.0,2000,38
WP,2001,Lingling,50.0,156,4653.0,26296.0,1,False,17.0,2000,27
WP,2001,Man-yi,45.0,198,6516.0,39202.0,0,False,15.0,2000,34
WP,2001,Nari,40.0,372,10296.0,50784.0,0,False,10.0,2000,63
WP,2001,Pabuk,40.0,210,6354.0,33362.0,0,False,10.0,2000,36
WP,2001,Podul,60.0,240,8529.0,59544.0,0,True,10.0,2000,41
WP,2001,Sepat,20.0,114,1890.0,3468.0,0,False,5.0,2000,20
WP,2001,Toraji,40.0,192,4638.0,19001.0,1,False,18.0,2000,33
WP,2001,Trami,20.0,102,1638.0,2496.0,0,False,5.0,2000,18
WP,2001,Utor,35.0,156,4017.0,17925.0,0,False,10.0,2000,27
WP,2001,Vipa,35.0,114,2895.0,12721.0,0,False,13.0,2000,20
WP,2001,Wutip,45.0,192,5595.0,29501.0,1,False,17.0,2000,33
WP,2001,Yutu,33.0,90,2274.0,9712.0,0,False,15.0,2000,16
WP,2002,Bavi,30.0,126,2838.0,10259.0,0,False,5.0,2000,22
WP,2002,Changmi,20.0,66,1080.0,2000.0,0,False,5.0,2000,12
WP,2002,Chataan,50.0,330,10188.0,59078.0,0,False,15.0,2000,56
WP,2002,Ele,45.0,270,9159.0,56247.0,0,False,5.0,2000,46
WP,2002,Fengshen,55.0,342,13155.0,93944.0,0,True,15.0,2000,58
WP,2002,Fung-wong,35.0,192,4434.0,16872.0,0,False,12.0,2000,33
WP,2002,Hagibis,45.0,168,4635.0,23116.0,0,False,15.0,2000,29
WP,2002,Hagupit,25.0,144,2094.0,3680.0,0,False,11.000000000000004,2000,25
WP,2002,Haishen,35.0,120,3096.0,13917.0,0,False,10.0,2000,21
WP,2002,Halong,45.0,234,7299.0,41597.0,0,False,12.0,2000,40
WP,2002,Higos,50.0,150,4899.0,30337.0,1,False,17.0,2000,26
WP,2002,Huko,35.0,90,2640.0,13847.0,0,False,2.0,2000,16
WP,2002,Kammuri,28.0,102,1815.0,4044.0,0,False,10.0,2000,18
WP,2002,Maysak,33.0,84,1710.0,5640.0,0,False,13.0,2000,15
WP,2002,Mekkhala,23.0,126,2034.0,3878.0,0,False,11.000000000000004,2000,22
WP,2002,Mitag,50.0,234,7404.0,43909.0,0,False,13.0,2000,40
WP,2002,Nakri,20.0,138,2625.0,7772.0,0,False,5.0,2000,24
WP,2002,Noguri,45.0,132,2571.0,7192.0,1,False,25.0,2000,23
WP,2002,Phanfone,45.0,240,8106.0,49342.0,0,False,10.0,2000,41
WP,2002,Pongsona,50.0,204,6915.0,42887.0,0,False,10.0,2000,35
WP,2002,Rammasun,45.0,204,5901.0,31727.0,0,False,12.0,2000,35
WP,2002,Rusa,45.0,240,7890.0,46009.0,0,False,12.0,2000,41
WP,2002,Sinlaku,45.0,264,9135.0,56141.0,0,False,12.0,2000,45
WP,2002,Tapah,20.0,90,1428.0,1772.0,0,False,5.0,2000,16
WP,2002,Vongfong,30.0,114,2082.0,4431.0,0,False,10.0,2000,20
WP,2003,Chan-hom,40.0,210,5727.0,27218.0,0,False,10.0,2000,36
WP,2003,Choi-wan,40.0,174,4464.0,19627.0,0,False,10.0,2000,30
WP,2003,Dujuan,45.0,150,4158.0,20956.0,0,False,15.0,2000,26
WP,2003,Etau,45.0,180,5655.0,32501.0,0,False,13.000000000000004,2000,31
WP,2003,Imbudo,50.0,228,7095.0,41854.0,0,False,15.0,2000,39
WP,2003,Ketsana,45.0,228,7230.0,42740.0,0,False,15.0,2000,39
WP,2003,Koni,30.0,180,3522.0,9621.0,0,False,10.0,2000,31
WP,2003,Koppu,35.0,180,4077.0,15170.0,0,False,10.0,2000,31
WP,2003,Krovanh,40.0,270,6093.0,24101.0,0,False,10.0,2000,46
WP,2003,Kujira,55.0,366,12126.0,75148.0,0,True,10.0,2000,62
WP,2003,Linfa,25.0,150,3018.0,9509.0,0,False,8.0,2000,26
WP,2003,Lupit,60.0,318,10791.0,70680.0,0,True,10.0,2000,54
WP,2003,Maemi,60.0,228,7173.0,45745.0,1,True,20.0,2000,39
WP,2003,Melor,28.0,192,3408.0,9412.0,0,False,13.0,2000,33
WP,2003,Morakot,25.0,102,1890.0,4877.0,0,False,8.0,2000,18
WP,2003,Nangka,25.0,138,2478.0,5237.0,0,False,10.0,2000,24
WP,2003,Nepartak,33.0,186,4650.0,19990.0,0,False,11.000000000000004,2000,32
WP,2003,Parma,50.0,300,9360.0,54180.0,0,False,13.0,2000,51
WP,2003,Soudelor,45.0,216,5247.0,22468.0,0,False,12.0,2000,37
WP,2003,Yanyan,18.0,138,2172.0,2916.0,0,False,3.0000000000000036,2000,24
WP,2004,Aere,40.0,228,5919.0,27061.0,0,False,8.0,2000,39
WP,2004,Chaba,60.0,318,13125.0,102336.0,4,True,20.0,2000,54
WP,2004,Chanthu,30.0,138,2334.0,5374.0,0,False,10.0,2000,24
WP,2004,Conson,40.0,174,4356.0,19630.0,0,False,10.0,2000,30
WP,2004,Dianmu,60.0,240,9291.0,70618.0,4,True,25.0,2000,41
WP,2004,Haima,18.0,132,2061.0,2268.0,0,False,6.0000000000000036,2000,23
WP,2004,Kompasu,23.0,126,2169.0,4956.0,0,False,8.0,2000,22
WP,2004,Ma-on,50.0,162,5025.0,29455.0,1,False,17.0,2000,28
WP,2004,Malakas,20.0,120,1926.0,4096.0,0,False,6.0000000000000036,2000,21
WP,2004,Malou,20.0,84,1242.0,1448.0,0,False,6.0000000000000036,2000,15
WP,2004,Meari,45.0,306,9066.0,49902.0,0,False,12.0,2000,52
WP,2004,Megi,33.0,162,3750.0,14233.0,0,False,10.0,2000,28
WP,2004,Meranti,40.0,222,4635.0,14440.0,2,False,17.0,2000,38
WP,2004,Mindule,45.0,318,9105.0,46686.0,0,False,12.0,2000,54
WP,2004,Muifa,40.0,264,7314.0,35517.0,0,False,15.0,2000,45
WP,2004,Namthcun,45.0,240,6876.0,36357.0,3,False,25.0,2000,41
WP,2004,Nanmadol,45.0,150,4461.0,24417.0,3,False,17.0,2000,26
WP,2004,Nida,50.0,198,7236.0,49012.0,2,False,20.0,2000,34
WP,2004,Nock-ten,45.0,312,9498.0,52761.0,0,False,12.0,2000,53
WP,2004,Noru,23.0,144,2478.0,5746.0,0,False,6.0000000000000036,2000,25
WP,2004,Omais,25.0,132,2310.0,5733.0,0,False,7.0,2000,23
WP,2004,Rananim,45.0,210,4986.0,20684.0,0,False,12.0,2000,36
WP,2004,Sarika,28.0,114,2265.0,6475.0,0,False,13.0,2000,20
WP,2004,Songda,50.0,318,11454.0,76217.0,2,False,20.0,2000,54
WP,2004,Sudal,50.0,360,11718.0,71686.0,0,False,10.0,2000,61
WP,2004,Talas,20.0,252,4470.0,10688.0,0,False,5.0,2000,43
WP,2004,Tingting,40.0,222,6234.0,30869.0,0,False,8.000000000000004,2000,38
WP,2004,Tokage,50.0,234,7980.0,49235.0,0,False,10.0,2000,40
WP,2005,Banyan,28.0,198,4296.0,14806.0,0,False,8.0,2000,34
WP,2005,Bolaven,33.0,150,3312.0,11086.0,0,False,13.0,2000,26
WP,2005,Damrey,50.0,198,5256.0,25685.0,1,False,20.0,2000,34
WP,2005,Guchol,28.0,162,3387.0,11179.0,0,False,10.0,2000,28
WP,2005,Haitang,60.0,252,8094.0,51911.0,1,True,17.0,2000,43
WP,2005,Kai-tak,40.0,126,3372.0,15776.0,0,False,15.0,2000,22
WP,2005,Khanun,50.0,204,5652.0,29848.0,0,False,12.0,2000,35
WP,2005,Kirogi,50.0,252,9042.0,59997.0,4,False,25.0,2000,43
WP,2005,Kulap,25.0,132,2643.0,7651.0,0,False,8.0,2000,23
WP,2005,Longwang,55.0,192,7386.0,52741.0,3,True,17.0,2000,33
WP,2005,Matsa,45.0,234,6522.0,33170.0,0,False,12.0,2000,40
WP,2005,Mawar,50.0,288,8082.0,43709.0,4,False,25.0,2000,49
WP,2005,Nabi,60.0,246,9882.0,72161.0,0,True,15.0,2000,42
WP,2005,Nalgae,23.0,234,3834.0,7204.0,0,False,8.0,2000,40
WP,2005,Nesat,50.0,294,9909.0,60982.0,0,False,15.0,2000,50
WP,2005,Roke,30.0,174,2838.0,5956.0,0,False,10.0,2000,30
WP,2005,Sanvu,30.0,126,2319.0,5635.0,0,False,10.0,2000,22
WP,2005,Saola,45.0,210,5730.0,29260.0,0,False,15.0,2000,36
WP,2005,Sonca,45.0,192,5046.0,25444.0,3,False,18.0,2000,33
WP,2005,Talim,55.0,204,6498.0,40534.0,1,True,20.0,2000,35
WP,2005,Tembin,23.0,126,1740.0,1253.0,0,False,8.0,2000,22
WP,2005,Vicente,23.0,90,1629.0,3759.0,0,False,5.0,2000,16
WP,2005,Washi,25.0,72,1476.0,4718.0,0,False,10.0,2000,13
WP,2006,Bebinca,23.0,186,3051.0,5412.0,0,False,5.0,2000,32
WP,2006,Bilis,30.0,222,4512.0,15603.0,0,False,10.0,2000,38
WP,2006,Bopha,25.0,138,2511.0,5697.0,0,False,10.0,2000,24
WP,2006,Chanchu,50.0,270,8400.0,48120.0,0,False,15.0,2000,46
WP,2006,Chebi,55.0,156,4203.0,21304.0,4,True,37.0,2000,27
WP,2006,Cimaron,60.0,300,8652.0,49719.0,6,True,25.0,2000,51
WP,2006,Durian,60.0,240,7914.0,48407.0,3,True,27.0,2000,41
WP,2006,Ewiniar,55.0,324,10038.0,59467.0,1,True,20.0,2000,55
WP,2006,Jelawat,20.0,114,1740.0,2248.0,0,False,5.0,2000,20
WP,2006,Kaemi,40.0,270,6642.0,31892.0,0,False,13.0,2000,46
WP,2006,Maria,33.0,240,4794.0,14039.0,1,False,18.0,2000,41
WP,2006,Prapiroon,33.0,192,3624.0,10304.0,0,False,15.0,2000,33
WP,2006,Rumbia,23.0,90,1698.0,4559.0,0,False,5.0,2000,16
WP,2006,Saomai,60.0,162,5373.0,35635.0,1,True,20.0,2000,28
WP,2006,Shanshan,55.0,258,8472.0,51481.0,0,True,15.0,2000,44
WP,2006,Sonamu,20.0,72,1194.0,1772.0,0,False,5.0,2000,13
WP,2006,Soulik,40.0,210,5862.0,28586.0,0,False,10.0,2000,36
WP,2006,Trami,18.0,120,1791.0,1620.0,0,False,3.0,2000,21
WP,2006,Utor,45.0,198,5691.0,29797.0,0,False,13.0,2000,34
WP,2006,Wukong,25.0,216,4395.0,13828.0,0,False,8.0,2000,37
WP,2006,Xangsane,50.0,180,5826.0,34714.0,4,False,27.0,2000,31
WP,2006,Yagi,60.0,240,8370.0,56385.0,1,True,17.0,2000,41
WP,2007,Danas,28.0,150,3075.0,9705.0,0,False,6.0000000000000036,2000,26
WP,2007,Faxai,28.0,84,1848.0,6716.0,0,False,10.0,2000,15
WP,2007,Fitow,35.0,270,7911.0,39734.0,0,False,13.0,2000,46
WP,2007,Francisco,20.0,102,1641.0,1848.0,0,False,5.0,2000,18
WP,2007,Hagibis,35.0,222,5166.0,19658.0,0,False,13.0,2000,38
WP,2007,Haiyan,20.0,102,1575.0,2172.0,0,False,6.0000000000000036,2000,18
WP,2007,Kajiki,45.0,102,3036.0,16433.0,3,False,25.0,2000,18
WP,2007,Kong-rey,40.0,156,3915.0,16917.0,0,False,10.0,2000,27
WP,2007,Krosa,55.0,210,7158.0,47454.0,0,True,15.0,2000,36
WP,2007,Lekima,33.0,144,3333.0,12648.0,0,False,10.0,2000,25
WP,2007,Lingling,23.0,84,1605.0,4807.0,0,False,8.0,2000,15
WP,2007,Man-yi,55.0,246,7476.0,43143.0,0,True,15.0,2000,42
WP,2007,Mitag,40.0,192,6012.0,33241.0,1,False,17.0,2000,33
WP,2007,Nari,50.0,156,4305.0,22187.0,5,False,20.0,2000,27
WP,2007,Pabuk,30.0,162,3393.0,11612.0,0,False,10.0,2000,28
WP,2007,Peipah,33.0,210,4434.0,15148.0,0,False,13.0,2000,36
WP,2007,Podul,28.0,108,2133.0,5979.0,0,False,10.0,2000,19
