basin,year,storm_name,peak_wind,duration_h,integrated_intensity,ace,ri_events,is_cat4plus,max_24h_delta,decade,n_timesteps
NA,2003,KATE,56.6,342,11158.95,66115.445,0,True,12.850000000000001,2000,58
NA,2003,LARRY,28.299999999999997,228,4152.150000000001,12565.434375,0,False,7.725000000000001,2000,39
NA,2003,NICHOLAS,30.875,474,8633.174999999997,20160.921249999996,0,False,7.724999999999998,2000,80
NA,2003,ODETTE,28.299999999999997,126,2901.449999999999,11440.030000000002,0,False,10.3,2000,22
NA,2004,ALEX,54.025000000000006,144,4776.375,30052.087499999998,3,True,18.0,2000,25
NA,2004,BONNIE,28.299999999999997,252,4049.9999999999995,6933.968124999999,0,False,10.3,2000,43
NA,2004,CHARLEY,64.3,144,4691.7,28782.353125,2,True,18.0,2000,25
NA,2004,DANIELLE,48.875,270,6650.925000000001,32114.538125,4,False,18.000000000000004,2000,46
NA,2004,FRANCES,64.3,402,15609.9,121846.38375,6,True,18.0,2000,68
NA,2004,GASTON,33.45,156,3225.15,10612.875000000002,0,False,12.875000000000004,2000,27
NA,2004,HERMINE,25.725,90,1604.5500000000002,3552.2818749999997,0,False,10.3,2000,16
NA,2004,IVAN,74.6,522,21389.550000000003,191121.17250000002,4,True,28.300000000000004,2000,88
NA,2004,JEANNE,54.025000000000006,378,11435.550000000001,64784.24812500001,2,True,15.45,2000,64
NA,2004,LISA,33.45,324,7971.824999999999,32905.44,1,False,15.45,2000,55
NA,2004,OTTO,23.15,228,3949.8749999999995,9431.081875,0,False,5.149999999999999,2000,39
NA,2005,ARLENE,30.875,132,2369.400000000001,6763.115625,0,False,10.3,2000,23
NA,2005,BETA,51.45,102,3086.625,17129.5,2,True,15.450000000000003,2000,18
NA,2005,CINDY,33.45,180,2793.0750000000003,4017.196875,2,False,18.025000000000002,2000,31
NA,2005,DELTA,30.875,246,5748.974999999999,22844.392499999998,0,False,12.875,2000,42
NA,2005,DENNIS,66.875,330,7802.249999999998,53444.705625,8,True,25.725,2000,56
NA,2005,EMILY,72.025,258,10926.300000000001,90487.6075,11,True,23.150000000000006,2000,44
NA,2005,EPSILON,38.575,252,7177.050000000001,35373.131250000006,0,False,5.150000000000006,2000,43
NA,2005,FRANKLIN,30.875,222,5123.849999999999,20240.231249999997,0,False,7.725000000000001,2000,38
NA,2005,GAMMA,23.15,192,3062.025,3525.245,0,False,7.724999999999998,2000,33
NA,2005,HARVEY,28.299999999999997,270,5949.225000000001,20718.664374999997,0,False,10.3,2000,46
NA,2005,IRENE,46.3,330,8186.475,34770.20125,0,False,10.275000000000006,2000,56
NA,2005,KATRINA,77.17500000000001,180,6813.675,52947.466250000005,5,True,25.72500000000001,2000,31
NA,2005,LEE,18.0,150,2005.35,648.0,0,False,7.699999999999999,2000,26
NA,2005,MARIA,51.45,300,9299.175,50741.45875,0,True,12.875,2000,51
NA,2005,NATE,41.15,168,4591.125000000001,22598.488125,0,False,10.3,2000,29
NA,2005,PHILIPPE,36.0,162,3866.025,15756.505625,0,False,12.875000000000004,2000,28
NA,2005,RITA,79.75,198,7863.3,66551.46437500001,6,True,30.874999999999993,2000,34
NA,2005,STAN,36.0,90,1897.9499999999998,6232.1518750000005,2,False,15.450000000000003,2000,16
NA,2005,WILMA,82.3,264,11937.525,105835.8425,5,True,48.849999999999994,2000,45
NA,2005,ZETA,28.299999999999997,210,4622.0250000000015,16582.63125,0,False,7.724999999999998,2000,36
NA,2006,ALBERTO,30.875,216,4513.725,14496.945,0,False,10.3,2000,37
NA,2006,BERYL,25.725,102,2160.45,7581.453750000001,0,False,7.725000000000001,2000,18
NA,2006,CHRIS,28.299999999999997,132,2291.8500000000004,5743.54375,0,False,10.3,2000,23
NA,2006,DEBBY,23.15,150,2692.275,6106.041249999998,0,False,7.724999999999998,2000,26
NA,2006,ERNESTO,33.45,252,5169.975,17579.610624999998,0,False,12.875,2000,43
NA,2006,FLORENCE,41.15,366,9459.900000000001,42968.116875,1,False,15.424999999999997,2000,62
NA,2006,GORDON,54.025000000000006,336,11142.75,67218.20000000001,4,True,20.575000000000003,2000,57
NA,2006,HELENE,54.025000000000006,366,12199.725,73970.18312500001,2,True,15.450000000000003,2000,62
NA,2006,ISAAC,38.575,138,3835.1249999999995,18757.288750000003,0,False,10.300000000000004,2000,24
NA,2007,ANDREA,33.45,180,3548.9999999999995,10582.165625000001,1,False,15.450000000000003,2000,31
NA,2007,BARRY,25.725,132,2352.8250000000003,5556.343124999999,0,False,12.875000000000004,2000,23
NA,2007,CHANTAL,30.875,132,3403.4249999999997,15016.448125000003,0,False,7.725000000000001,2000,23
NA,2007,DEAN,77.17500000000001,234,10509.600000000002,93240.670625,5,True,33.449999999999996,2000,40
NA,2007,ERIN,25.725,114,1597.1999999999998,1957.7756250000002,1,False,15.425,2000,20
NA,2007,FELIX,77.17500000000001,150,5540.775000000001,47717.123750000006,8,True,43.72500000000001,2000,26
NA,2007,INGRID,20.575,150,2352.75,3438.66125,0,False,5.150000000000002,2000,26
NA,2007,KAREN,33.45,108,2469.3,9568.838749999999,2,False,15.450000000000003,2000,19
NA,2007,MELISSA,18.0,180,2460.2999999999997,1296.0,0,False,5.150000000000002,2000,31
NA,2007,NOEL,38.575,312,7167.450000000001,28658.50125,0,False,12.875000000000004,2000,53
NA,2007,OLGA,25.725,138,2406.75,4002.1349999999998,0,False,7.725000000000001,2000,24
NA,2008,BERTHA,54.025000000000006,432,13775.474999999999,78125.323125,4,True,28.300000000000004,2000,73
NA,2008,CRISTOBAL,28.299999999999997,102,2415.375,9826.789375,0,False,10.3,2000,18
NA,2008,DOLLY,43.725,162,3719.4750000000004,15898.90625,1,False,15.425000000000004,2000,28
NA,2008,FAY,30.875,312,6150.450000000001,19831.190624999996,0,False,5.149999999999999,2000,53
NA,2008,GUSTAV,64.3,276,7910.4000000000015,48043.825,7,True,30.875,2000,47
NA,2008,HANNA,38.575,276,6983.924999999999,30340.1625,2,False,15.425000000000004,2000,47
NA,2008,IKE,64.3,342,14005.275000000001,106210.77375000001,4,True,36.0,2000,58
NA,2008,JOSEPHINE,28.299999999999997,192,3440.6249999999995,8125.164374999998,0,False,10.3,2000,33
NA,2008,KYLE,38.575,132,3510.8250000000003,16300.930625000003,0,False,10.274999999999999,2000,23
NA,2008,LAURA,36.0,198,5139.599999999999,23365.253125,1,False,15.450000000000003,2000,34
NA,2008,OMAR,59.15,186,4922.400000000002,24517.637499999997,5,True,23.15,2000,32
NA,2008,PALOMA,64.3,204,4576.8,24355.601249999996,8,True,25.724999999999994,2000,35
NA,2009,ANA,18.0,150,2228.775,2268.0,0,False,5.150000000000002,2000,26
NA,2009,BILL,59.15,258,10325.1,75984.09,0,True,12.875000000000004,2000,44
NA,2009,FRED,54.025000000000006,282,6333.675000000003,26267.476875,5,True,25.72500000000001,2000,48
NA,2009,GRACE,28.299999999999997,216,4575.525000000001,16823.205625000002,0,False,7.724999999999998,2000,37
NA,2009,HENRI,23.15,132,1929.3749999999995,3214.50625,0,False,5.149999999999999,2000,23
NA,2009,IDA,46.3,168,4529.325,21800.941874999997,6,False,23.15,2000,29
NA,2010,ALEX,46.3,174,4498.575000000001,20392.35,0,False,12.874999999999996,2010,30
NA,2010,COLIN,25.725,138,2623.05,7500.343125,0,False,5.150000000000002,2010,24
NA,2010,DANIELLE,59.15,300,10008.074999999999,62442.79750000001,3,True,15.450000000000003,2010,51
NA,2010,EARL,64.3,312,10879.95,76022.91625,5,True,20.575000000000003,2010,53
NA,2010,FIONA,28.299999999999997,138,2746.6499999999996,8467.89875,0,False,7.725000000000001,2010,24
NA,2010,GASTON,18.0,174,2483.0999999999995,648.0,0,False,2.575000000000003,2010,30
NA,2010,HERMINE,28.299999999999997,114,1852.3499999999997,4182.061874999999,0,False,12.875000000000004,2010,20
NA,2010,IGOR,69.45,354,14799.75,118538.0925,6,True,33.425,2010,60
NA,2010,JULIA,61.725,300,8194.199999999999,42547.615000000005,6,True,25.725,2010,51
NA,2010,KARL,56.6,114,3209.9999999999995,17343.223125,4,True,28.300000000000004,2010,20
NA,2010,LISA,38.575,216,4119.450000000001,10722.76625,2,False,20.575000000000003,2010,37
NA,2010,OTTO,38.575,276,6002.7750000000015,21621.786874999998,0,False,10.300000000000004,2010,47
NA,2010,PAULA,46.3,114,3534.075,19960.588125000002,4,False,18.025000000000002,2010,20
NA,2010,RICHARD,43.725,168,3842.325,15084.755000000001,0,False,12.850000000000001,2010,29
NA,2010,TOMAS,43.725,300,8002.124999999999,37747.420000000006,6,False,18.0,2010,51
NA,2011,BRET,30.875,168,3140.55,8674.348125,1,False,15.45,2010,29
NA,2011,EMILY,23.15,138,2484.0,6092.779999999999,0,False,5.150000000000002,2010,24
NA,2011,GERT,28.299999999999997,108,2160.3,6073.531249999999,0,False,7.725000000000001,2010,19
NA,2011,IRENE,54.025000000000006,216,7894.125,52017.12250000001,0,True,12.875000000000007,2010,37
NA,2011,KATIA,61.725,378,13072.125,82832.375625,1,True,15.425000000000004,2010,64
NA,2011,LEE,25.725,114,2075.5499999999997,5893.604374999999,0,False,7.725000000000001,2010,20
NA,2011,MARIA,36.0,246,6219.9,27368.416875000003,0,False,7.725000000000001,2010,42
NA,2011,NATE,33.45,126,2986.425,11726.81875,0,False,12.875000000000004,2010,22
NA,2011,OPHELIA,61.725,342,9437.025000000001,51904.84500000001,4,True,20.575000000000003,2010,58
NA,2011,PHILIPPE,41.15,384,9730.949999999999,43362.081249999996,0,False,12.850000000000001,2010,65
NA,2011,RINA,51.45,174,4853.549999999999,26699.753125,5,True,25.724999999999998,2010,30
NA,2011,SEAN,28.299999999999997,162,3796.6499999999996,15589.067499999997,0,False,5.150000000000002,2010,28
NA,2012,ALBERTO,25.725,114,2036.5499999999997,4947.6125,0,False,12.875000000000004,2010,20
NA,2012,BERYL,30.875,180,3479.475,10564.78875,0,False,10.3,2010,31
NA,2012,CHRIS,38.575,180,3857.7,14036.603125000001,2,False,15.425000000000004,2010,31
NA,2012,DEBBY,28.299999999999997,96,2075.625,7297.751874999997,0,False,10.299999999999997,2010,17
NA,2012,ERNESTO,41.15,210,5262.749999999999,22490.654374999995,0,False,12.850000000000001,2010,36
NA,2012,FLORENCE,25.725,120,2082.7499999999995,4002.6493749999995,0,False,10.3,2010,21
NA,2012,GORDON,48.875,144,4398.6,24264.187499999996,2,False,18.0,2010,25
NA,2012,HELENE,20.575,222,3339.375,747.330625,0,False,7.725000000000001,2010,38
NA,2012,ISAAC,36.0,282,6752.4,27408.972499999996,0,False,7.724999999999998,2010,48
NA,2012,KIRK,46.3,126,3835.2749999999996,21027.474374999998,3,False,18.0,2010,22
NA,2012,LESLIE,36.0,348,9624.3,45983.291249999995,0,False,10.3,2010,59
NA,2012,MICHAEL,51.45,246,7638.824999999999,44935.994374999995,4,True,25.725,2010,42
NA,2012,NADINE,41.15,570,15549.975,73373.285625,0,False,12.875,2010,96
NA,2012,RAFAEL,41.15,330,8240.850000000002,35707.24750000001,0,False,10.300000000000004,2010,56
NA,2012,SANDY,51.45,234,7184.024999999999,40002.93062500001,4,True,20.575000000000003,2010,40
NA,2012,TONY,23.15,114,1990.2,3863.0206249999997,0,False,7.724999999999998,2010,20
NA,2013,BARRY,20.575,120,1858.9500000000003,2017.3225000000002,0,False,5.149999999999999,2010,21
NA,2013,DORIAN,25.725,300,4851.525000000001,8103.600625,0,False,10.3,2010,51
NA,2013,ERIN,20.575,114,1882.2749999999999,4086.66125,0,False,2.5749999999999993,2010,20
NA,2013,GABRIELLE,28.299999999999997,210,3301.8000000000006,4803.025000000001,0,False,12.874999999999996,2010,36
NA,2013,HUMBERTO,41.15,270,6210.825000000001,25044.614374999997,0,False,12.850000000000001,2010,46
NA,2013,INGRID,38.575,120,3017.1000000000004,12969.516875000001,0,False,12.875000000000004,2010,21
NA,2013,JERRY,23.15,192,3456.0,8683.236875,0,False,7.724999999999998,2010,33
NA,2013,LORENZO,23.15,120,2021.1749999999997,4286.35125,0,False,5.149999999999999,2010,21
NA,2013,MELISSA,28.299999999999997,150,3518.8499999999995,14351.585625,0,False,7.725000000000001,2010,26
NA,2014,ARTHUR,43.725,264,6041.55,24763.741875,0,False,12.850000000000001,2010,45
NA,2014,BERTHA,36.0,270,5848.5,20944.691875,1,False,15.425,2010,46
NA,2014,CRISTOBAL,38.575,228,6706.2750000000015,34152.583125,0,False,10.300000000000004,2010,39
NA,2014,EDOUARD,54.025000000000006,276,7792.800000000002,42117.524999999994,0,True,12.850000000000001,2010,47
NA,2014,GONZALO,64.3,210,9128.475,73701.61374999999,7,True,18.0,2010,36
NA,2014,HANNA,18.0,210,2685.2250000000004,648.0,0,False,5.150000000000002,2010,36
NA,2015,ANA,25.725,156,2869.7999999999997,6781.078124999999,0,False,7.725000000000001,2010,27
NA,2015,BILL,25.725,120,1589.9249999999997,2818.7268750000003,0,False,2.5749999999999993,2010,21
NA,2015,DANNY,56.6,180,5100.525,27877.688125,4,True,23.15,2010,31
NA,2015,ERIKA,23.15,90,1890.3750000000005,7150.849375,0,False,5.149999999999999,2010,16
NA,2015,FRED,38.575,180,3988.8750000000005,14626.856875000001,3,False,18.025000000000002,2010,31
NA,2015,GRACE,25.725,96,1836.1499999999999,5047.4574999999995,0,False,10.3,2010,17
NA,2015,IDA,23.15,300,4928.85,8333.743124999999,0,False,5.150000000000002,2010,51
NA,2015,JOAQUIN,69.45,438,13140.675000000001,84538.20125,5,True,23.15,2010,74
NA,2015,KATE,38.575,114,3156.375,15247.491250000003,0,False,10.3,2010,20
NA,2016,ALEX,38.575,240,6806.925,33750.558124999996,2,False,15.425000000000004,2010,41
NA,2016,BONNIE,20.575,330,4681.575000000002,2790.66125,0,False,5.150000000000002,2010,56
NA,2016,EARL,38.575,102,2631.375,12147.963125000002,0,False,10.300000000000004,2010,18
NA,2016,FIONA,23.15,180,3217.3500000000004,8010.2575,0,False,5.150000000000002,2010,31
NA,2016,GASTON,54.025000000000006,312,10564.800000000001,66279.538125,3,True,18.0,2010,53
NA,2016,HERMINE,36.0,264,6080.625000000001,22317.03,0,False,10.300000000000004,2010,45
NA,2016,IAN,28.299999999999997,120,2716.2,11002.923749999996,0,False,5.149999999999999,2010,21
NA,2016,JULIA,23.15,192,3301.575,6052.481874999999,0,False,5.149999999999999,2010,33
NA,2016,KARL,30.875,318,6211.049999999999,19107.55375,0,False,10.3,2010,54
NA,2016,LISA,23.15,174,3294.225,9068.326875,0,False,7.724999999999998,2010,30
NA,2016,MATTHEW,74.6,276,14530.425000000001,137682.84125000003,6,True,38.599999999999994,2010,47
NA,2016,NICOLE,61.725,366,12015.225,71928.39624999999,6,True,20.574999999999996,2010,62
NA,2016,OTTO,51.45,174,4051.35,18622.9325,3,True,20.575000000000003,2010,30
NA,2017,ARLENE,28.299999999999997,156,3155.625,9904.041875,0,False,7.724999999999998,2010,27
NA,2017,CINDY,25.725,108,2113.95,6271.678124999999,0,False,7.725000000000001,2010,19
NA,2017,FRANKLIN,38.575,90,2245.5750000000003,9753.595625000002,2,False,18.000000000000004,2010,16
NA,2017,GERT,48.875,162,4413.45,22711.465625,0,False,12.875,2010,28
NA,2017,HARVEY,59.15,414,8363.024999999998,30280.686875,7,True,20.575,2010,70
NA,2017,IRMA,79.75,348,17433.149999999994,171762.141875,9,True,23.150000000000006,2010,59
NA,2017,JOSE,69.45,504,17261.775,115608.24687500001,8,True,20.575000000000003,2010,85
NA,2017,KATIA,46.3,96,2924.025,16019.743750000001,3,False,20.575,2010,17
NA,2017,LEE,51.45,372,9690.300000000001,47971.731250000004,4,True,18.000000000000004,2010,63
NA,2017,MARIA,77.17500000000001,384,15666.150000000001,122125.22750000002,8,True,36.02499999999999,2010,65
NA,2017,NATE,41.15,180,3448.3499999999995,10927.415,3,False,20.575,2010,31
NA,2017,RINA,25.725,120,2183.175,5246.118749999999,0,False,5.150000000000002,2010,21
NA,2018,ALBERTO,28.299999999999997,144,2607.4500000000003,4730.73125,0,False,10.299999999999997,2010,25
NA,2018,BERYL,36.0,306,5801.25,16584.76125,2,False,18.0,2010,52
NA,2018,CHRIS,46.3,294,6458.325,25605.829999999998,2,False,15.424999999999997,2010,50
NA,2018,DEBBY,23.15,186,3255.3,6540.5756249999995,0,False,5.149999999999999,2010,32
NA,2018,ERNESTO,20.575,102,1920.975,5879.314375,0,False,2.5749999999999993,2010,18
NA,2018,FLORENCE,66.875,462,15672.000000000002,105139.62937499999,8,True,25.725,2010,78
NA,2018,GORDON,30.875,120,2068.4249999999997,6042.821875,1,False,15.45,2010,21
NA,2018,HELENE,48.875,246,7863.674999999999,45121.06625,0,False,12.850000000000001,2010,42
NA,2018,ISAAC,33.45,180,4383.299999999999,18054.886250000003,0,False,10.300000000000004,2010,31
NA,2018,JOYCE,23.15,228,3680.550000000001,7375.004375,0,False,5.149999999999999,2010,39
NA,2018,KIRK,28.299999999999997,162,3356.325,11465.009375000001,0,False,10.299999999999997,2010,28
NA,2018,LESLIE,41.15,528,14361.075,68286.501875,0,False,12.874999999999996,2010,89
NA,2018,MICHAEL,69.45,216,7285.05,47194.520625,7,True,18.0,2010,37
NA,2018,NADINE,28.299999999999997,102,2137.275,7112.866249999999,0,False,12.875000000000004,2010,18
NA,2018,OSCAR,48.875,210,6860.175,39499.00375000001,1,False,15.424999999999997,2010,36
NA,2019,BARRY,33.45,138,2762.625,9317.646875,0,False,7.725000000000001,2010,24
NA,2019,CHANTAL,18.0,144,1874.7,1296.0,0,False,2.5749999999999993,2010,25
NA,2019,DORIAN,82.3,384,16644.375,139223.40187500004,6,True,18.0,2010,65
NA,2019,GABRIELLE,28.299999999999997,204,4490.849999999999,16488.001875,0,False,10.3,2010,35
NA,2019,HUMBERTO,56.6,192,6535.875,43017.03125,0,True,10.300000000000004,2010,33
NA,2019,JERRY,46.3,264,6350.400000000001,26395.902499999993,2,False,18.0,2010,45
NA,2019,KAREN,20.575,132,2375.9999999999995,6004.653125000001,0,False,5.149999999999999,2010,23
NA,2019,LORENZO,66.875,276,11582.775000000001,89803.810625,5,True,20.574999999999996,2010,47
NA,2019,MELISSA,28.299999999999997,144,3387.6749999999997,13981.3,0,False,7.724999999999998,2010,25
NA,2019,PABLO,36.0,126,3086.6999999999994,13213.691875,0,False,10.300000000000004,2010,22
NA,2019,REBEKAH,36.0,132,3441.7499999999995,15959.868125000003,1,False,18.0,2010,23
NA,2019,SEBASTIEN,30.875,198,5101.275,22699.547499999997,0,False,5.150000000000002,2010,34
NA,2020,ALPHA,30.875,114,2561.85,9957.601250000002,0,False,5.150000000000002,2020,20
NA,2020,ARTHUR,28.299999999999997,102,2314.9500000000003,9044.63375,0,False,5.150000000000002,2020,18
NA,2020,BETA,28.299999999999997,192,3572.25,9296.854374999999,0,False,10.3,2020,33
NA,2020,CRISTOBAL,25.725,252,4783.2,12840.319375,0,False,10.3,2020,43
NA,2020,DELTA,61.725,168,5864.475000000001,39976.92125000001,5,True,33.425000000000004,2020,29
NA,2020,EDOUARD,20.575,126,2167.575,3511.9837500000003,0,False,5.149999999999999,2020,22
NA,2020,EPSILON,51.45,240,7006.125000000001,37189.290625,4,True,23.150000000000006,2020,41
NA,2020,ETA,66.875,318,8865.975000000002,49257.428125000006,6,True,36.0,2020,54
NA,2020,FAY,25.725,150,2176.2,3030.135,0,False,10.3,2020,26
NA,2020,GAMMA,30.875,108,2307.075,7318.801249999999,0,False,12.875,2020,19
NA,2020,GONZALO,28.299999999999997,126,2468.925,7364.0581250000005,0,False,10.3,2020,22
NA,2020,HANNA,41.15,90,2214.375,9400.758125,1,False,15.424999999999997,2020,16
NA,2020,IOTA,69.45,144,4644.900000000001,32596.386875,8,True,33.45,2020,25
NA,2020,ISAIAS,41.15,186,5448.3,28095.985,0,False,10.300000000000004,2020,32
NA,2020,JOSEPHINE,20.575,138,2368.1250000000005,4060.6531250000003,0,False,5.149999999999999,2020,24
NA,2020,LAURA,66.875,222,6141.975000000001,34199.195625,5,True,28.299999999999997,2020,38
NA,2020,MARCO,33.45,120,2608.275,9086.990000000002,0,False,12.874999999999996,2020,21
NA,2020,OMAR,18.0,156,2475.8250000000003,1944.0,0,False,2.575000000000003,2020,27
NA,2020,PAULETTE,46.3,516,12700.874999999998,57189.79062500001,0,False,7.725000000000001,2020,87
NA,2020,RENE,20.575,186,3069.9,5382.66125,0,False,5.150000000000002,2020,32
NA,2020,SALLY,48.875,156,4135.500000000001,19343.040625,0,False,12.875,2020,27
NA,2020,TEDDY,61.725,288,10532.925,72620.75125,5,True,18.0,2020,49
NA,2020,THETA,30.875,192,4213.049999999999,14790.750000000002,0,False,12.875000000000004,2020,33
NA,2020,VICKY,23.15,138,2360.9249999999997,5682.196249999999,0,False,7.724999999999998,2020,24
NA,2020,WILFRED,18.0,96,1627.5749999999998,3564.0,0,False,5.150000000000002,2020,17
NA,2020,ZETA,48.875,132,3920.250000000001,20923.571250000005,2,False,20.575000000000003,2020,23
NA,2021,ANA,25.725,96,1967.475,6892.64125,0,False,10.3,2020,17
NA,2021,CLAUDETTE,20.575,126,2237.1,5529.30625,0,False,7.725000000000001,2020,22
NA,2021,ELSA,38.575,234,6197.025000000001,28323.611875,1,False,15.425000000000004,2020,40
NA,2021,FRED,28.299999999999997,252,4127.475,7084.800625,0,False,7.725000000000001,2020,43
NA,2021,GRACE,54.025000000000006,198,4999.800000000001,22872.915625,3,True,25.72500000000001,2020,34
NA,2021,HENRI,33.45,234,5355.750000000001,20598.985624999998,0,False,10.299999999999997,2020,40
NA,2021,IDA,66.875,222,5910.3,32903.910625,5,True,30.875,2020,38
NA,2021,KATE,20.575,120,1905.0749999999998,1719.330625,0,False,5.149999999999999,2020,21
NA,2021,LARRY,56.6,264,11320.725,86286.283125,2,True,15.450000000000003,2020,45
NA,2021,NICHOLAS,33.45,114,2099.0249999999996,6419.352500000001,0,False,12.875000000000004,2020,20
NA,2021,ODETTE,28.299999999999997,252,5138.550000000001,16148.683125,0,False,5.150000000000002,2020,43
NA,2021,PETER,23.15,90,1759.0499999999995,4710.196249999999,0,False,7.724999999999998,2020,16
NA,2021,ROSE,25.725,126,2121.225,3776.4368750000003,0,False,7.725000000000001,2020,22
NA,2021,SAM,69.45,348,16867.95,150361.139375,7,True,23.15,2020,59
NA,2021,VICTOR,28.299999999999997,126,2476.5750000000003,6477.613124999999,0,False,7.725000000000001,2020,22
NA,2021,WANDA,30.875,318,7153.124999999999,27648.774374999997,0,False,10.299999999999997,2020,54
NA,2022,ALEX,30.875,96,2114.25,8158.446249999999,0,False,10.3,2020,17
NA,2022,BONNIE,25.725,108,2013.525,6692.436874999999,0,False,7.725000000000001,2020,19
NA,2022,DANIELLE,38.575,366,9251.700000000003,41881.396875,3,False,15.450000000000003,2020,62
NA,2022,EARL,48.875,306,8819.624999999998,47038.61499999999,0,False,10.299999999999997,2020,52
NA,2022,FIONA,61.725,324,11605.199999999999,82330.77687500001,0,True,12.875,2020,55
NA,2022,GASTON,28.299999999999997,198,4243.8,14240.794375000001,1,False,15.45,2020,34
NA,2022,IAN,72.025,210,7145.25,48186.355,7,True,20.575000000000003,2020,36
NA,2022,KARL,25.725,102,1913.475,5609.3881249999995,0,False,7.725000000000001,2020,18
NA,2022,LISA,38.575,132,2823.7499999999995,9956.701250000002,0,False,12.850000000000001,2020,23
NA,2022,MARTIN,38.575,120,3433.7249999999995,18139.869375000002,1,False,15.425000000000004,2020,21
NA,2022,NICOLE,33.45,126,2909.1749999999997,11409.063750000001,0,False,10.3,2020,22
NA,2023,BRET,30.875,126,2963.25,11930.953125000004,0,False,7.725000000000001,2020,22
NA,2023,CINDY,25.725,96,2013.8249999999998,6582.931249999999,0,False,7.724999999999998,2020,17
NA,2023,DON,33.45,342,6781.724999999999,20416.557500000003,0,False,10.300000000000004,2020,58
NA,2023,EMILY,23.15,162,2807.850000000001,5158.50625,0,False,7.724999999999998,2020,28
NA,2023,FRANKLIN,66.875,504,15031.05,87706.73562500002,3,True,23.15,2020,85
NA,2023,GERT,25.725,396,5955.150000000001,7455.600625,0,False,7.725000000000001,2020,67
NA,2023,IDALIA,54.025000000000006,306,7894.275000000001,35794.53125,3,True,20.575000000000003,2020,52
NA,2023,JOSE,28.299999999999997,90,1789.9500000000003,4870.360000000001,0,False,10.3,2020,16
NA,2023,KATIA,25.725,396,5138.325000000001,3552.2818749999997,0,False,10.3,2020,67
NA,2023,LEE,74.6,318,13380.900000000003,104173.67312500002,6,True,36.02499999999999,2020,54
NA,2023,MARGOT,41.15,270,7237.5,34525.06875,0,False,10.275000000000006,2020,46
NA,2023,NIGEL,43.725,270,7685.399999999999,38802.91687500002,0,False,12.875,2020,46
NA,2023,PHILIPPE,25.725,312,6875.174999999998,25411.48375,0,False,7.724999999999998,2020,53
NA,2023,RINA,23.15,90,1797.675,5893.604374999999,0,False,5.149999999999999,2020,16
NA,2023,SEAN,20.575,144,2314.125,3537.991875,0,False,5.149999999999999,2020,25
NA,2023,TAMMY,48.875,312,9035.7,47408.90187500001,1,False,15.424999999999997,2020,53
NI,1992,FORREST,52.475,132,4731.525000000001,32255.165624999998,4,True,21.6,1990,23
NI,1997,LINDA,18.0,120,2152.275,6480.0,0,False,0.0,1990,21
NI,2005,BAAZ,23.15,90,1674.0749999999998,4411.69,0,False,7.724999999999998,2000,16
NI,2006,MALA,51.45,96,3063.75,19713.8975,4,True,18.0,2000,17
NI,2007,GONU,65.32499999999999,120,4570.95,33004.784374999996,6,True,31.874999999999986,2000,21
NI,2007,SIDR,59.15,96,3842.85,30183.799375,5,True,30.874999999999996,2000,17
NI,2008,NARGIS,46.3,144,4451.549999999999,24317.080624999995,0,False,12.874999999999996,2000,25
NI,2009,WARD,23.15,108,1758.5999999999997,2143.175625,0,False,7.725000000000001,2000,19
NI,2010,JAL,30.875,96,2021.5499999999997,6519.197499999999,0,False,12.875000000000004,2010,17
NI,2010,LAILA,28.299999999999997,96,2152.95,7867.984999999999,0,False,10.3,2010,17
NI,2010,PHET,43.725,162,3973.4999999999995,17188.404375,3,False,25.725,2010,28
NI,2011,KEILA,18.0,138,1981.8749999999998,648.0,0,False,2.575000000000003,2010,24
NI,2011,THANE,38.575,120,2962.6499999999996,12687.686875,1,False,15.425000000000004,2010,21
NI,2012,NILAM,23.15,108,1705.0499999999997,2566.50625,0,False,7.724999999999998,2010,19
NI,2013,HELEN,28.299999999999997,90,1913.5499999999997,6161.401249999999,0,False,10.3,2010,16
NI,2013,LEHAR,38.575,120,3186.6,14671.985,0,False,10.3,2010,21
NI,2013,MADI,33.45,156,3711.9,14874.17625,1,False,15.45,2010,27
NI,2013,MAHASEN-VIYARU,23.15,150,3016.7249999999995,9353.571875000001,0,False,5.149999999999999,2010,26
NI,2013,PHAILIN,59.15,144,4937.85,35357.310625,6,True,33.45,2010,25
NI,2014,HUDHUD,51.45,168,4652.85,24350.128125,1,True,15.424999999999997,2010,29
NI,2014,NILOFAR,56.6,144,4320.9,25360.36875,6,True,20.6,2010,25
NI,2015,ASHOBAA,23.15,120,2190.8999999999996,5794.2737499999985,0,False,5.150000000000002,2010,21
NI,2015,CHAPALA,59.15,162,6420.450000000001,48418.22625000001,5,True,33.45,2010,28
NI,2015,KOMEN,20.575,174,2330.100000000001,1719.330625,0,False,5.150000000000002,2010,30
NI,2015,MEGH,48.875,132,3950.699999999999,21720.473749999997,3,False,23.15,2010,23
NI,2016,KYANT,20.575,162,2514.3,2565.991875,0,False,5.149999999999999,2010,28
NI,2016,ROANU,23.15,114,2044.35,4795.751249999999,0,False,5.150000000000002,2010,20
NI,2016,VARDAH,36.0,180,4088.9999999999995,16041.565,0,False,10.300000000000004,2010,31
NI,2017,OCKHI,43.725,156,4606.500000000001,24584.200624999998,1,False,15.424999999999997,2010,27
